Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alex Caruso,Shared Games with Andre Drummond,Shared Games with Ayo Dosunmu,Shared Games with Carlik Jones,Shared Games with Coby White,Shared Games with Dalen Terry,Shared Games with DeMar DeRozan,Shared Games with Derrick Jones Jr.,Shared Games with Javonte Green,Shared Games with Malcolm Hill,Shared Games with Marko Simonovic,Shared Games with Nikola Vučević,Shared Games with Patrick Williams,Shared Games with Tony Bradley,Shared Games with Zach LaVine,Alex Caruso,Andre Drummond,Ayo Dosunmu,Carlik Jones,Coby White,Dalen Terry,DeMar DeRozan,Derrick Jones Jr.,Javonte Green,Kostas Antetokounmpo,Lonzo Ball,Malcolm Hill,Marko Simonovic,Nikola Vučević,Patrick Williams,Tony Bradley,Zach LaVine,co_inf with Alex Caruso,co_inf with Andre Drummond,co_inf with Ayo Dosunmu,co_inf with Carlik Jones,co_inf with Coby White,co_inf with Dalen Terry,co_inf with DeMar DeRozan,co_inf with Derrick Jones Jr.,co_inf with Javonte Green,co_inf with Kostas Antetokounmpo,co_inf with Lonzo Ball,co_inf with Malcolm Hill,co_inf with Marko Simonovic,co_inf with Nikola Vučević,co_inf with Patrick Williams,co_inf with Tony Bradley,co_inf with Zach LaVine,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,Shared Games with Terry Taylor,Shared Games with Jae Crowder,A.J. Green,Bobby Portis,Brook Lopez,Giannis Antetokounmpo,Grayson Allen,Jae Crowder,Jevon Carter,Joe Ingles,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Thanasis Antetokounmpo,Tyrese Martin,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with MarJon Beauchamp,co_inf with Pat Connaughton,co_inf with Thanasis Antetokounmpo,co_inf with Tyrese Martin,co_inf with Wesley Matthews,co_inf with Jae Crowder,co_inf with Lindell Wigginton,co_inf with Meyers Leonard,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
70,68,,2023-03-14,36-312,MIL,@,PHO,W (+12),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,,102.0,3.0,0.0,111.9,3.2911764705882356
71,69,,2023-03-16,36-314,MIL,,IND,L (-16),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,,57.0,1.6764705882352942,0.0,78.0,2.2941176470588234
72,70,,2023-03-19,36-317,MIL,,TOR,W (+7),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,,74.0,2.176470588235294,0.0,88.19999999999999,2.594117647058823
73,71,,2023-03-22,36-320,MIL,,SAS,W (+36),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,,105.0,3.088235294117647,0.0,112.79999999999998,3.3176470588235287
74,72,,2023-03-24,36-322,MIL,@,UTA,W (+28),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,,86.0,2.5294117647058822,0.0,101.40000000000002,2.982352941176471
75,73,,2023-03-25,36-323,MIL,@,DEN,L (-23),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,,127.0,3.735294117647059,0.0,131.60000000000002,3.870588235294118
76,74,52,2023-03-27,36-325,MIL,@,DET,W (+9),0,8:54,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,-0.1,+1,1.0,0.0,0.0,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,1.0,62.0,1.8235294117647056,-0.1000000000000003,74.19999999999999,2.1823529411764704
77,75,53,2023-03-29,36-327,MIL,@,IND,W (+13),0,4:42,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.7,-6,1.0,0.0,0.0,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,-2.0,79.0,2.323529411764706,-1.7,96.5,2.838235294117647
78,76,54,2023-03-30,36-328,MIL,,BOS,L (-41),0,7:21,3.0,5.0,.600,3.0,3.0,1.000,0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,+5,2.0,0.0,0.0,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,8.0,100.0,2.9411764705882355,8.999999999999998,120.9,3.5558823529411767
79,77,55,2023-04-02,36-331,MIL,,PHI,W (+13),0,1:26,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-6,0.0,0.0,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,-2.0,37.0,1.088235294117647,-1.4,50.900000000000006,1.497058823529412
80,78,56,2023-04-04,36-333,MIL,@,WAS,W (+12),0,14:12,0.0,3.0,.000,0.0,1.0,.000,2,2.0,1.000,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,1.3,-12,2.0,0.0,0.0,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,0.0,94.0,2.764705882352941,0.4999999999999998,104.6,3.076470588235294
81,79,,2023-04-05,36-334,MIL,,CHI,W (+13),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,,90.0,2.647058823529412,0.0,97.3,2.861764705882353
82,80,57,2023-04-07,36-336,MIL,,MEM,L (-23),0,25:33,4.0,11.0,.364,4.0,8.0,.500,2,2.0,1.000,3.0,3.0,6.0,4.0,0.0,0.0,3.0,0.0,14.0,10.7,-6,3.0,0.0,0.0,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,8.0,74.0,2.176470588235294,9.9,81.20000000000002,2.3882352941176475
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,,0.0,0.0,0.0,0.0,0.0
84,81,58,2023-04-09,36-338,MIL,@,TOR,L (-16),0,20:47,7.0,12.0,.583,0.0,2.0,.000,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,14.0,9.0,-2,10.0,7.0,0.7,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,5.0,46.0,1.3529411764705883,9.0,48.8,1.4352941176470588
