Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Meyers Leonard,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,A.J. Green,Bobby Portis,Brook Lopez,Giannis Antetokounmpo,Grayson Allen,Jevon Carter,Joe Ingles,Jordan Nwora,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jordan Nwora,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,co_inf with Wesley Matthews,Shared Games with Goran Dragić,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Chris Duarte,Shared Games with Daniel Theis,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with James Johnson,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with T.J. McConnell,Shared Games with Tyrese Haliburton,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Chris Duarte,Daniel Theis,Gabe York,Isaiah Jackson,Jalen Smith,James Johnson,John Collins,Kendall Brown,Myles Turner,Oshae Brissett,T.J. McConnell,Trevelin Queen,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Chris Duarte,co_inf with Daniel Theis,co_inf with Gabe York,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with John Collins,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with T.J. McConnell,co_inf with Trevelin Queen,co_inf with Tyrese Haliburton,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
65.0,,2023-03-09,36-309,IND,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,93.0,3.0,0.0,109.1,3.519354838709677,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,L (-11),L (-11)
66.0,38.0,2023-03-11,36-311,IND,DET,0,17.783333333333335,2.0,4.0,.500,0.0,1.0,.000,0,0.0,,1.0,3.0,4.0,5.0,1.0,0.0,3.0,1.0,4.0,4.7,+18,3.0,2.0,0.6666666666666666,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,7.0,87.0,2.806451612903226,4.700000000000001,104.29999999999998,3.3645161290322574,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+3),W (+3)
67.0,39.0,2023-03-13,36-313,IND,DET,0,15.45,1.0,4.0,.250,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,1.3,-8,2.0,0.0,0.0,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,1.0,120.0,3.870967741935484,1.2999999999999998,124.0,4.0,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,L (-4),L (-4)
68.0,40.0,2023-03-16,36-316,IND,MIL,0,23.28333333333333,5.0,6.0,.833,3.0,4.0,.750,2,2.0,1.000,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,15.0,15.7,+26,2.0,2.0,1.0,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,13.0,76.0,2.4516129032258065,14.9,83.19999999999999,2.6838709677419352,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+9),W (+9)
69.0,41.0,2023-03-18,36-318,IND,PHI,0,18.15,0.0,3.0,.000,0.0,3.0,.000,0,0.0,,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,-1.3,-2,0.0,0.0,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,2.0,55.0,1.7741935483870968,-1.3,58.7,1.8935483870967744,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+6),W (+6)
70.0,,2023-03-20,36-320,IND,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,98.0,3.161290322580645,0.0,98.9,3.1903225806451614,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,L (-20),L (-20)
71.0,,2023-03-22,36-322,IND,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,76.0,2.4516129032258065,0.0,91.79999999999998,2.9612903225806444,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+16),W (+16)
72.0,42.0,2023-03-24,36-324,IND,BOS,0,7.366666666666666,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.6,+1,0.0,0.0,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,3.0,64.0,2.064516129032258,1.6,65.7,2.1193548387096777,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,L (-20),L (-20)
73.0,,2023-03-25,36-325,IND,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,103.0,3.3225806451612905,0.0,106.5,3.435483870967742,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,L (-6),L (-6)
74.0,43.0,2023-03-27,36-327,IND,DAL,0,5.866666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,-14,0.0,0.0,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,1.0,68.0,2.193548387096774,-0.1,64.10000000000001,2.067741935483871,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+4),W (+4)
75.0,44.0,2023-03-29,36-329,IND,MIL,0,13.966666666666669,0.0,0.0,,0.0,0.0,,2,2.0,1.000,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.3,0,0.0,0.0,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,2.0,79.0,2.548387096774193,2.5000000000000004,89.49999999999999,2.887096774193548,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,L (-25),L (-25)
76.0,,2023-03-31,36-331,IND,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,60.0,1.935483870967742,0.0,69.60000000000001,2.245161290322581,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,L (-13),L (-13)
77.0,,2023-04-02,36-333,IND,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,75.0,2.419354838709677,0.0,105.7,3.4096774193548387,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,L (-23),L (-23)
78.0,,2023-04-05,36-336,IND,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,74.0,2.3870967741935485,0.0,80.4,2.5935483870967744,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,L (-13),L (-13)
79.0,45.0,2023-04-07,36-338,IND,DET,0,17.916666666666668,3.0,5.0,.600,1.0,2.0,.500,2,2.0,1.000,1.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,9.0,9.5,-17,3.0,2.0,0.6666666666666666,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,7.0,64.0,2.064516129032258,8.699999999999998,66.60000000000001,2.148387096774194,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+4),W (+4)
80.0,46.0,2023-04-09,36-340,IND,NYK,0,21.933333333333334,5.0,7.0,.714,5.0,6.0,.833,2,3.0,.667,0.0,3.0,3.0,3.0,1.0,0.0,1.0,3.0,17.0,15.5,+29,1.0,0.0,0.0,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,13.0,99.0,3.193548387096774,14.700000000000005,103.6,3.341935483870968,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,L (-10),L (-10)
