Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Wiggins,Shared Games with Aleksej Pokusevski,Shared Games with Darius Bazley,Shared Games with Isaiah Joe,Shared Games with Jalen Williams,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Ousmane Dieng,Shared Games with Shai Gilgeous-Alexander,Shared Games with Tre Mann,Aaron Wiggins,Aleksej Pokusevski,Chet Holmgren,Darius Bazley,Isaiah Joe,Jalen Williams,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Ousmane Dieng,Shai Gilgeous-Alexander,Tre Mann,co_inf with Aaron Wiggins,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Darius Bazley,co_inf with Isaiah Joe,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Ousmane Dieng,co_inf with Shai Gilgeous-Alexander,co_inf with Tre Mann,Shared Games with Alec Burks,Shared Games with Bojan Bogdanović,Shared Games with Buddy Boeheim,Shared Games with Cory Joseph,Shared Games with Hamidou Diallo,Shared Games with Isaiah Livers,Shared Games with Isaiah Stewart,Shared Games with Jaden Ivey,Shared Games with Jalen Duren,Shared Games with James Wiseman,Shared Games with Killian Hayes,Shared Games with Marvin Bagley III,Shared Games with R.J. Hampton,Shared Games with Rodney McGruder,Alec Burks,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Frank Kaminsky,Hamidou Diallo,Isaiah Livers,Isaiah Stewart,Jaden Ivey,Jalen Duren,James Wiseman,Jared Rhoden,Killian Hayes,Marvin Bagley III,R.J. Hampton,Rodney McGruder,Stanley Umude,co_inf with Alec Burks,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Frank Kaminsky,co_inf with Hamidou Diallo,co_inf with Isaiah Livers,co_inf with Isaiah Stewart,co_inf with Jaden Ivey,co_inf with Jalen Duren,co_inf with James Wiseman,co_inf with Jared Rhoden,co_inf with Killian Hayes,co_inf with Marvin Bagley III,co_inf with R.J. Hampton,co_inf with Rodney McGruder,co_inf with Stanley Umude,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
69,67,30,2023-03-14,26-028,DET,@,WAS,L (-20),1,20:07,4.0,12.0,.333,0.0,5.0,.000,0,1.0,.000,2.0,2.0,4.0,2.0,1.0,0.0,0.0,4.0,8.0,3.6,-12,7.0,4.0,0.5714285714285714,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,2.0,35.0,1.206896551724138,3.600000000000001,47.59999999999999,1.641379310344827
70,68,31,2023-03-16,26-030,DET,,DEN,L (-19),1,25:52,5.0,9.0,.556,1.0,3.0,.333,0,0.0,,1.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,11.0,7.1,-18,6.0,4.0,0.6666666666666666,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,6.0,66.0,2.2758620689655173,7.1,81.0,2.793103448275862
71,69,32,2023-03-19,26-033,DET,,MIA,L (-12),0,20:07,2.0,7.0,.286,1.0,3.0,.333,2,2.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,2.7,-3,4.0,1.0,0.25,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,0.0,53.0,1.827586206896552,1.9,66.6,2.296551724137931
72,70,33,2023-03-21,26-035,DET,@,ATL,L (-22),0,24:17,2.0,6.0,.333,0.0,2.0,.000,0,1.0,.000,1.0,8.0,9.0,1.0,0.0,0.0,1.0,3.0,4.0,1.8,+3,4.0,2.0,0.5,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,6.0,37.0,1.2758620689655171,1.7999999999999998,48.7,1.6793103448275863
73,71,34,2023-03-24,26-038,DET,@,TOR,L (-21),0,32:54,3.0,10.0,.300,0.0,3.0,.000,3,5.0,.600,2.0,5.0,7.0,1.0,2.0,2.0,3.0,2.0,9.0,5.6,-14,7.0,3.0,0.4285714285714285,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,3.0,60.0,2.0689655172413794,4.4,75.39999999999999,2.5999999999999996
74,72,35,2023-03-27,26-041,DET,,MIL,L (-9),0,13:38,1.0,3.0,.333,1.0,2.0,.500,4,4.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,2.7,-7,1.0,0.0,0.0,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,-1.0,45.0,1.5517241379310345,1.1000000000000003,51.1,1.7620689655172415
75,73,36,2023-03-29,26-043,DET,@,OKC,L (-1),0,27:59,5.0,8.0,.625,3.0,5.0,.600,1,2.0,.500,2.0,3.0,5.0,2.0,0.0,0.0,2.0,2.0,14.0,10.9,0,3.0,2.0,0.6666666666666666,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,9.0,39.0,1.3448275862068966,10.499999999999996,65.9,2.2724137931034485
76,74,37,2023-03-31,26-045,DET,@,HOU,L (-6),0,17:11,3.0,7.0,.429,1.0,4.0,.250,4,6.0,.667,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,11.0,6.4,,3.0,2.0,0.6666666666666666,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,0.0,46.0,1.5862068965517242,4.799999999999997,54.0,1.8620689655172413
77,75,38,2023-04-02,26-047,DET,@,ORL,L (-26),0,27:39,6.0,17.0,.353,3.0,11.0,.273,4,7.0,.571,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,19.0,9.5,-5,6.0,3.0,0.5,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,-1.0,82.0,2.827586206896552,7.899999999999999,100.0,3.4482758620689653
78,76,39,2023-04-04,26-049,DET,,MIA,L (-13),0,25:53,2.0,6.0,.333,1.0,3.0,.333,6,7.0,.857,1.0,3.0,4.0,2.0,2.0,0.0,0.0,2.0,11.0,11.4,-6,3.0,1.0,0.3333333333333333,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,6.0,58.0,2.0,9.0,59.89999999999999,2.06551724137931
79,77,40,2023-04-05,26-050,DET,,BRK,L (-15),1,14:21,2.0,6.0,.333,2.0,4.0,.500,0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,6.0,1.9,-15,2.0,0.0,0.0,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,1.0,62.0,2.1379310344827585,1.9000000000000004,74.4,2.5655172413793106
80,78,,2023-04-07,26-052,DET,@,IND,W (+7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,28.0,0.9655172413793104,0.0,39.69999999999999,1.3689655172413788
81,79,,2023-04-09,26-054,DET,@,CHI,L (-22),Did Not Dress,Did Not Dress,0.0,0.0,Did Not Dress,,,Did Not Dress,Did Not Dress,0.0,Did Not Dress,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Dress,Did Not Dress,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,52.0,1.793103448275862,0.0,67.2,2.317241379310345
